date,total_events,avg_goldstein,protest_events,conflict_events,govt_events
2017-07-12,71356,0.58884887045238,1506,4176,7671
2017-07-13,68461,0.63558230233271407,1528,3719,7103
2017-07-14,65404,0.49649104030334607,1390,4133,6665
2017-07-15,42583,0.417828710987953,860,2882,4056
2017-07-16,32771,0.56451130572762576,636,2177,3350
2017-07-17,55424,0.49831661374133968,1090,3825,5880
2017-07-18,64964,0.508786540030479,1314,4191,6607
2017-07-19,70439,0.50321980720907511,1447,4290,7141
2017-07-20,69851,0.47936607922578051,1595,4388,7022
2017-07-21,64250,0.48137431906614769,1420,4173,6927
2017-07-22,45729,0.44358722036344589,1013,3095,4850
2017-07-23,35461,0.47476875352509884,900,2367,3946
2017-07-24,56936,0.55173001264577815,1316,3495,5955
2017-07-25,70641,0.54259626274065642,1554,4195,7026
2017-07-26,69153,0.45062397871386628,1583,3889,6996
2017-07-27,72641,0.41082919173424015,1675,4067,7534
2017-07-28,73718,0.41022681027700164,1658,4297,7264
2017-07-29,48119,0.33800993370602078,1085,3232,4704
2017-07-30,37583,0.42464944256711817,803,2390,3682
2017-07-31,59269,0.43882805513843676,1135,3635,6017
2017-08-01,71508,0.49861274263019539,1322,4278,7234
2017-08-02,75881,0.50421844730564991,1520,4505,7878
2017-08-03,71877,0.44963340150534964,1554,4288,7341
2017-08-04,70998,0.51737513732781215,1515,4332,7587
2017-08-05,45176,0.46597308305294843,909,2769,5008
2017-08-06,36791,0.52729471881710155,753,2476,3871
2017-08-07,58112,0.53969403909691616,1121,3958,6328
2017-08-08,66863,0.53414944213454607,1412,4121,7082
2017-08-09,72788,0.4626545584436994,1449,4609,7272
2017-08-10,66164,0.41529834955564926,1422,4028,6571
2017-08-11,64781,0.41315838221673384,1334,4049,6403
2017-08-12,45152,0.23893958185683922,1292,2970,3841
2017-08-13,39889,0.070194790543758934,1507,2990,3680
2017-08-14,64596,0.18582110347389924,2351,4354,5849
2017-08-15,78542,0.35615594204374756,2647,4701,7366
2017-08-16,81301,0.36719926199262021,2448,4627,7704
2017-08-17,79344,0.41938142770719888,2180,4605,7509
2017-08-18,69698,0.2916339062813853,2066,4556,6121
2017-08-19,50270,0.11978516013526946,1523,4061,4655
2017-08-20,37584,0.22315346956151566,1335,2931,3591
2017-08-21,56607,0.40256682035790609,1621,4040,5464
2017-08-22,71524,0.49692690565404629,1975,4511,7482
2017-08-23,79034,0.45215603411190125,2169,4785,8012
2017-08-24,70261,0.535363857616601,1728,4130,7359
2017-08-25,71128,0.47375295242379933,1704,4028,7208
2017-08-26,50540,0.53602888800949755,1123,2947,6409
2017-08-27,40958,0.60902631964451359,828,2613,5011
2017-08-28,43400,0.783442396313364,982,2562,5436
2017-08-29,1844,0.70433839479392624,44,88,226
2017-08-30,38867,0.84506650886356061,860,2200,4798
2017-08-31,76316,0.80848970071806781,1492,4246,9428
2017-09-01,74254,0.84399897648611477,1471,3814,8818
2017-09-02,49006,0.82506019671060671,907,2708,6012
2017-09-03,39293,0.70876491996029878,633,2387,4605
2017-09-04,43406,0.64512509791273154,874,2552,4691
2017-09-05,67439,0.64835184388855094,1604,3649,6894
2017-09-06,83359,0.74206984248851293,1926,4018,8689
2017-09-07,80226,0.72296263056864307,1739,4087,8821
2017-09-08,78844,0.7042057734260061,1751,3854,8542
2017-09-09,45161,0.70362480901663016,874,2264,4782
2017-09-10,41219,0.66427860937916972,840,2324,4118
2017-09-11,68815,0.65688730654653738,1450,4235,7150
2017-09-12,78881,0.67561263168570385,1624,4466,8383
2017-09-13,81170,0.72735616607120912,1695,4468,8952
2017-09-14,81759,0.75631428955833524,1720,4053,8414
2017-09-15,71113,0.54491021332245793,1581,4332,7191
2017-09-16,49022,0.5050059157113127,1353,2996,4748
2017-09-17,40702,0.594172276546607,1119,2738,3903
2017-09-18,67249,0.71499055748040807,1692,4164,6513
2017-09-19,82288,0.6693815548020956,2021,4355,8002
2017-09-20,80580,0.8100930752047657,1736,4073,8055
2017-09-21,79976,0.82417225167550257,1600,4142,8155
2017-09-22,70850,0.645249117854623,1644,3927,6835
2017-09-23,47130,0.45646085295989786,1175,2957,4407
2017-09-24,34993,0.49026662475352178,762,2652,3184
2017-09-25,63264,0.44248071573090536,1329,4344,6231
2017-09-26,68944,0.60784694824785368,1427,4039,7071
2017-09-27,71989,0.678428648821348,1467,4255,7417
2017-09-28,71373,0.66039959088170663,1486,4243,7322
2017-09-29,68230,0.68092921002491524,1449,3856,7111
2017-09-30,41892,0.60470734269072879,859,2544,4299
2017-10-01,32301,0.63209807745890223,670,2053,3234
2017-10-02,61383,-0.17951387191893539,1347,7931,5610
2017-10-03,76703,0.056744847007287789,1650,8537,7219
2017-10-04,75489,0.42435851581025014,1517,6246,7453
2017-10-05,74249,0.42990208622338355,1548,5731,7312
2017-10-06,67711,0.5240300689695907,1379,4664,6831
2017-10-07,46071,0.37332812398254872,1005,3502,4485
2017-10-08,38559,0.413475453201587,928,2936,3896
2017-10-09,57395,0.51645613729418927,1272,3909,5587
2017-10-10,70661,0.39007797795106208,1580,5103,6874
2017-10-11,74766,0.42677553968381315,1724,4816,7527
2017-10-12,80940,0.52327118623126623,2396,4834,8927
2017-10-13,76048,0.55257600462865486,2019,4733,8031
2017-10-14,46565,0.43107913669064751,1312,2985,4671
2017-10-15,39545,0.56959666203059756,1192,2680,3931
2017-10-16,59377,0.47082540377587312,1627,3867,6186
2017-10-17,74455,0.47198710630582208,1940,4754,7537
2017-10-18,75795,0.35386503067484665,1877,5199,7509
2017-10-19,79446,0.35702237998137082,2058,5521,7537
2017-10-20,76268,0.39508968374678743,2354,4858,7408
2017-10-21,44092,0.22357116937312907,1379,3180,4148
2017-10-22,38048,0.52185134566862934,926,2648,3543
2017-10-23,65036,0.47320253398118006,1675,4439,6323
2017-10-24,72918,0.52215502345099829,1603,4650,7408
2017-10-25,78206,0.58281589647853016,1748,4766,8049
2017-10-26,80922,0.6205074021897633,1776,4810,8569
2017-10-27,74068,0.50791299886590624,1892,4598,7416
2017-10-28,43523,0.5080256416147787,1071,2681,4257
2017-10-29,35958,0.54859558373658124,839,2360,3638
2017-10-30,61108,0.54463736335667989,1407,3506,6633
2017-10-31,76082,0.42935648379380148,1984,4694,7886
2017-11-01,84874,0.24380493437330672,2412,6088,8560
2017-11-02,78173,0.37047829813362637,1918,5240,7799
2017-11-03,76697,0.44675541416222259,2068,4587,7649
2017-11-04,46877,0.34611429912323732,1553,2783,4519
2017-11-05,38568,0.11215256170918898,1186,3527,3695
2017-11-06,70151,-0.25754158885832007,2249,8416,6402
2017-11-07,81524,0.10117756734213239,2210,7436,7881
2017-11-08,84534,0.43536091986656283,2046,5898,8395
2017-11-09,82447,0.46519339697017459,2356,5453,7924
2017-11-10,77232,0.590793971410814,2006,4715,7446
2017-11-11,48284,0.59489686024355826,1259,3057,4394
2017-11-12,38710,0.61331955567036944,1012,2529,3731
2017-11-13,60347,0.69552421827099964,1541,3566,5956
2017-11-14,77838,0.49178036434646322,1861,5336,8210
2017-11-15,80637,0.39093468258987824,2153,5529,8206
2017-11-16,76747,0.44606043232960274,1962,4884,8041
2017-11-17,73689,0.46374221389895409,1969,4448,7649
2017-11-18,44420,0.41217694732102672,1439,2760,4651
2017-11-19,35345,0.59685103975102616,937,2287,3695
2017-11-20,57791,0.476909899465315,1500,3930,5968
2017-11-21,69889,0.49860779235645059,1762,4440,7586
2017-11-22,67454,0.50889508250189053,1699,3863,7144
2017-11-23,42391,0.50158760114175227,997,2609,4781
2017-11-24,41266,0.48124272974020937,876,3037,4377
2017-11-25,30331,0.39448419109162242,741,2400,3017
2017-11-26,29948,0.44970615733938873,692,2187,3132
2017-11-27,51472,0.51793790798880779,1233,3553,5269
2017-11-28,71003,0.52695801585848556,1803,4255,7167
2017-11-29,77580,0.507705594225316,1885,4620,7705
2017-11-30,75747,0.54657847136953486,1699,4234,7458
2017-12-01,74937,0.53224127577233615,1551,4227,7461
2017-12-02,49199,0.49923982194760114,1093,2866,4959
2017-12-03,35917,0.53425675863797073,900,2073,3646
2017-12-04,58906,0.67621804230468829,1368,3030,5839
2017-12-05,76809,0.49165852959939588,1905,4287,7917
2017-12-06,79796,0.42078174344578706,2113,4588,8093
2017-12-07,83166,0.351548709809297,2379,5379,8482
2017-12-08,76121,0.29977141656047607,2413,5124,7753
2017-12-09,47753,0.21611207672816365,1607,3336,4490
2017-12-10,37695,0.21823318742538803,1366,2536,3601
2017-12-11,58054,0.27609983808178618,1910,3847,5788
2017-12-12,70444,0.38576173982170264,2057,4346,7325
2017-12-13,76277,0.59174718460348386,1903,4297,8341
2017-12-14,73596,0.40946939330117532,1973,4798,7863
2017-12-15,68582,0.40712723455134014,1823,4296,7399
2017-12-16,40776,0.43382627035511084,1057,2489,4363
2017-12-17,34151,0.52301250329419335,897,2241,3693
2017-12-18,52311,0.4650302995545868,1277,3336,5688
2017-12-19,65864,0.45758532734118773,1521,3875,7216
2017-12-20,67183,0.47499367399490944,1549,4093,7445
2017-12-21,67676,0.54119037768189671,1492,3825,7481
2017-12-22,60325,0.51180439287194335,1232,3618,6668
2017-12-23,39397,0.3618524253115718,790,2745,4186
2017-12-24,30859,0.46123983278784164,618,2050,3564
2017-12-25,24208,0.55994299405155368,491,1694,2583
2017-12-26,36800,0.5665108695652179,779,2619,4245
2017-12-27,47249,0.49826874642849589,996,3444,5554
2017-12-28,51560,0.45250581846392574,1103,3437,5813
2017-12-29,49539,0.39315488806798654,1158,3481,5558
2017-12-30,34281,0.1334383477728186,829,2861,3735
2017-12-31,29711,-0.13300461108680295,892,3140,3019
2018-01-01,30792,0.031176929072486276,916,3134,3147
2018-01-02,47221,0.3839224074034861,1202,3709,5077
2018-01-03,64965,0.51324097591010542,1603,4117,6933
2018-01-04,68827,0.572323361471515,1439,3735,7690
2018-01-05,66799,0.55436907738139818,1464,3456,7550
2018-01-06,46246,0.51257406045928255,1035,2731,5070
2018-01-07,33825,0.65219216555802,606,2123,3513
2018-01-08,55909,0.62324133860380282,1296,3273,5905
2018-01-09,69012,0.65670173303193635,1475,3853,7746
2018-01-10,78256,0.67805407892046643,1569,4010,8705
2018-01-11,77877,0.69087663880221406,1579,4059,8584
2018-01-12,77115,0.629279647280036,1675,4124,7909
2018-01-13,49384,0.46322823643764049,1029,2850,5062
2018-01-14,38128,0.46045950482584974,884,2218,3886
2018-01-15,50479,0.616125517541948,1353,2908,4848
2018-01-16,66323,0.63679718951193409,1636,3552,6464
2018-01-17,75977,0.54295378864656374,2013,4175,7998
2018-01-18,74633,0.6156190961103,1804,4256,7940
2018-01-19,76828,0.60275680741396376,1903,4327,7991
2018-01-20,52288,0.52974296205630356,1619,2885,5660
2018-01-21,42233,0.57504794828688444,1572,2326,4263
2018-01-22,61238,0.69430255723570311,1723,3419,6452
2018-01-23,72175,0.57225216487703534,1811,4408,7862
2018-01-24,78280,0.51695707715891615,1983,4717,7970
2018-01-25,76761,0.57509151782806367,1769,4524,7985
2018-01-26,72706,0.55198745633097657,1560,4320,7340
2018-01-27,47822,0.52163857638743727,1079,3035,4734
2018-01-28,37765,0.63328478750165551,819,2321,3758
2018-01-29,56928,0.55039523608769,1266,3584,6077
2018-01-30,71741,0.56883232739995282,1665,4060,7851
2018-01-31,78061,0.65713096168381113,1630,4293,8251
2018-02-01,77108,0.61003294166472111,1797,4528,8356
2018-02-02,74667,0.61518877147869933,1692,4256,8109
2018-02-03,47190,0.45107649925831772,1152,2925,5076
2018-02-04,35831,0.60574921157656814,793,2281,3692
2018-02-05,56435,0.69574147586304713,1261,3300,5998
2018-02-06,70013,0.57130634748328946,1560,4322,7450
2018-02-07,73169,0.64072327688712138,1568,4215,7617
2018-02-08,72318,0.60053652668113988,1605,4218,7487
2018-02-09,69313,0.5418752614949589,1644,4020,7108
2018-02-10,46838,0.42718732652974062,1142,3143,4690
2018-02-11,36076,0.44110162443865364,890,2699,3388
2018-02-12,58988,0.57727334373092776,1437,3846,5948
2018-02-13,72809,0.57181079002307411,1749,4495,7682
2018-02-14,78379,0.44148613131235792,1851,5504,8207
2018-02-15,81185,0.0686169688608593,1974,7603,7728
2018-02-16,80216,0.11898148725300756,1689,6980,7412
2018-02-17,53154,0.15662038604808676,1125,4663,4915
2018-02-18,39316,0.26328882106066359,940,3524,3709
2018-02-19,52455,0.31426038548796048,1254,4383,5028
2018-02-20,72475,0.38306565113005991,1847,5197,7017
2018-02-21,82663,0.25884010984358163,2184,6169,7660
2018-02-22,81733,0.23458945591132113,2492,6002,7748
2018-02-23,78484,0.27774323428979164,2139,5353,7549
2018-02-24,53551,0.20727904240817163,1397,3840,4930
2018-02-25,39348,0.44676222425536233,1007,2655,3744
2018-02-26,61608,0.37351318010647966,1674,4197,5874
2018-02-27,74758,0.3829222290590974,1934,4714,7062
2018-02-28,85275,0.45122720609791817,2291,5215,8154
2018-03-01,86483,0.4128499242625715,2429,5190,8163
2018-03-02,81309,0.29937645279120367,2141,5877,7663
2018-03-03,51918,0.17474478986093461,1270,4258,4994
2018-03-04,39102,0.34274168797953991,996,3117,3580
2018-03-05,66292,0.49076359138357523,1716,4256,6150
2018-03-06,79258,0.518346412980393,2128,4701,7550
2018-03-07,86472,0.50314552687575165,2113,5320,8370
2018-03-08,82018,0.53862810602550715,2063,5008,7690
2018-03-09,83293,0.65960044661616257,1952,4483,7832
2018-03-10,54969,0.55596245156360846,1408,3391,5012
2018-03-11,42480,0.620835687382297,935,2700,3779
2018-03-12,65415,0.65030956202705736,1515,3954,6418
2018-03-13,82287,0.54590397025046522,2397,4570,7817
2018-03-14,92596,0.39035250664189897,3097,5552,8664
2018-03-15,85015,0.39041580897488687,2593,5376,7886
2018-03-16,78115,0.47621455546309938,2188,4717,7971
2018-03-17,47884,0.48835101495280248,1214,2908,4850
2018-03-18,38163,0.606799779891518,973,2341,3931
2018-03-19,67962,0.57305700244254132,1899,4211,6904
2018-03-20,80240,0.33376370887338,2295,5649,8148
2018-03-21,83530,0.4379240991260625,2360,5248,8433
2018-03-22,77926,0.51116315478787533,2205,4863,8270
2018-03-23,74632,0.47705005895594377,2076,5013,7613
2018-03-24,48370,0.24059541037833379,1920,3810,4424
2018-03-25,40343,0.24520238950995232,1712,3330,3617
2018-03-26,62141,0.32825509727876923,1870,4325,6144
2018-03-27,78605,0.47440748044017572,1825,4838,8197
2018-03-28,79591,0.50843562714377311,2043,4846,8318
2018-03-29,79855,0.4674159413937764,2106,4693,8243
2018-03-30,69660,0.32873241458512792,1763,4859,7148
2018-03-31,42513,0.33919036530002605,1122,2971,4414
2018-04-01,33664,0.39324500950570335,848,2417,3464
2018-04-02,59967,0.55042273250287632,1630,3978,6237
2018-04-03,74748,0.53456145983839076,1995,4907,7615
2018-04-04,87655,0.34497632764816616,2595,6243,8648
2018-04-05,85237,0.489086898881941,2271,5443,8774
2018-04-06,76044,0.527773394350639,1871,4592,8058
2018-04-07,47891,0.507763462863586,1140,3153,5063
2018-04-08,39309,0.41248569029993132,977,3116,3983
2018-04-09,64711,0.404415014448857,1717,4523,6511
2018-04-10,82872,0.42307413843035,2041,5213,8444
2018-04-11,84882,0.40818430291463426,1939,5344,8768
2018-04-12,85632,0.4475348000747385,2193,5283,8717
2018-04-13,79370,0.4726458359581705,1709,5145,8380
2018-04-14,53027,0.039853282290154064,1309,4754,4777
2018-04-15,39190,0.26978821127838726,1153,2942,3652
2018-04-16,64656,0.42796956198960662,1702,4400,6575
2018-04-17,77331,0.4519933791105763,2067,4994,8107
2018-04-18,86132,0.64768610969210028,2015,5105,8343
2018-04-19,86401,0.60659714586636726,2066,5124,8676
2018-04-20,78430,0.31792553869692736,2096,5714,7713
2018-04-21,50246,0.41314333479281889,1263,3330,4641
2018-04-22,39552,0.4645782766990294,969,2930,3739
2018-04-23,64339,0.48254557888683391,1542,4325,6356
2018-04-24,80724,0.50952504831276968,1878,5195,7833
2018-04-25,78856,0.45645226742416528,1978,5058,7647
2018-04-26,79480,0.42323158609929773,2383,4713,7902
2018-04-27,75464,0.51723073253471852,2174,4300,7665
2018-04-28,45976,0.54506916652166293,1098,2854,4516
2018-04-29,38108,0.65201794898708909,874,2441,3520
2018-04-30,66280,0.65426674713337352,1503,3992,6503
2018-05-01,77238,0.58144307206297408,1864,4650,7937
2018-05-02,77526,0.65653458194670167,1756,4247,8089
2018-05-03,79876,0.57285292202914551,2021,4498,8430
2018-05-04,78084,0.60136007376671241,1696,4434,7797
2018-05-05,46839,0.60024338692115542,1115,2879,4579
2018-05-06,38425,0.69118282368249906,836,2553,3786
2018-05-07,65470,0.56793193517344687,1510,4416,6579
2018-05-08,78908,0.69815481320018224,1870,4298,8352
2018-05-09,88746,0.80846686047821925,2295,4389,10235
2018-05-10,85971,0.79634178967326241,2166,4404,9677
2018-05-11,78598,0.61625104964502864,1847,4752,8046
2018-05-12,46352,0.62024076630997649,1180,2909,4791
2018-05-13,37547,0.62364769488907257,917,2579,3833
2018-05-14,64094,0.560855930352295,1796,4319,6306
2018-05-15,78239,0.527811293744728,2184,4527,7695
2018-05-16,84172,0.55298436534714579,2058,4980,8314
2018-05-17,81086,0.62326788841476966,1897,4562,7813
2018-05-18,78555,0.40288587613773796,1941,5805,7390
2018-05-19,49439,0.2297396792006311,1172,4475,4397
2018-05-20,38857,0.54380420516251882,730,3009,3683
2018-05-21,64989,0.49385896074720309,1578,4506,6544
2018-05-22,75560,0.52494309158284835,1528,5118,7496
2018-05-23,80560,0.55475422045680289,1659,4793,8054
2018-05-24,81701,0.606866501022019,1714,4749,8464
2018-05-25,74918,0.43884914172829004,2111,4677,7894
2018-05-26,45229,0.54244179619270871,1050,2880,4720
2018-05-27,37485,0.76051381922953831,702,2382,3916
2018-05-28,40234,0.66680916637669652,787,2744,4019
2018-05-29,63699,0.69392455140583076,1392,4219,6433
2018-05-30,76702,0.611342598628458,1714,4829,7856
2018-05-31,79281,0.72140109231720051,1673,4620,8434
2018-06-01,75885,0.63173791576616944,1625,4594,8183
2018-06-02,46038,0.49161344975889493,1167,2859,4668
2018-06-03,36121,0.55917056559895906,906,2372,3635
2018-06-04,60185,0.64775276231619161,1493,3594,6695
2018-06-05,72825,0.56691795399931333,2015,4057,7889
2018-06-06,82032,0.59441559391456988,2130,4476,8471
2018-06-07,76585,0.678426584840373,1770,4201,7967
2018-06-08,71966,0.61002000944890666,1545,4176,7117
2018-06-09,42435,0.58436667844939327,903,2457,4263
2018-06-10,36601,0.82022622332723161,729,2059,3510
2018-06-11,62722,0.73057300468735042,1338,3605,6355
2018-06-12,71633,0.73114486340094631,1572,3872,7268
2018-06-13,75277,0.68872431154270208,1495,4134,7731
2018-06-14,74912,0.67478107646305041,1635,4083,7538
2018-06-15,69767,0.5691444379147732,1636,4010,6990
2018-06-16,42690,0.533167018037011,943,2712,4272
2018-06-17,34479,0.55651846051219611,788,2390,3321
2018-06-18,60294,0.5283792748863898,1379,3791,6013
2018-06-19,75945,0.56988610178418564,1835,4045,7730
2018-06-20,84196,0.69378236495795509,1947,4123,8637
2018-06-21,82455,0.62656115456915884,1899,4317,8702
2018-06-22,78877,0.5955208742726017,1712,4234,7927
2018-06-23,46657,0.49828750241121383,1174,2602,4458
2018-06-24,37382,0.56754587769514775,967,2215,3520
2018-06-25,60585,0.5975109350499298,1432,3616,6305
2018-06-26,77818,0.46884011411241605,1791,4642,7649
2018-06-27,83357,0.35161955947982154,2212,5225,8467
2018-06-28,84051,0.40440208920774307,2059,5823,8558
2018-06-29,79380,0.18379420249688194,2139,6394,7539
2018-06-30,49396,0.26726050692363751,1852,3466,4855
2018-07-01,37412,0.41130385972415245,1516,2408,3530
2018-07-02,61350,0.42718826405867949,1678,4230,6187
2018-07-03,71313,0.43433034650063768,1601,4729,7417
2018-07-04,51349,0.43663946717560231,1300,3592,5120
2018-07-05,60586,0.53441058990525869,1437,3936,6238
2018-07-06,65094,0.51397671060312788,1498,3924,6661
2018-07-07,41354,0.36519079170092394,985,2916,4143
2018-07-08,34106,0.51545475869348489,750,2420,3372
2018-07-09,58762,0.60210680371668734,1418,3683,6143
2018-07-10,75303,0.54262360393620279,1783,4429,7918
2018-07-11,77003,0.64359960001558358,1627,4350,8058
2018-07-12,75581,0.64406530741853119,1771,4142,7762
2018-07-13,69213,0.60855764090561015,1614,3693,7032
2018-07-14,40619,0.51899111253354291,941,2443,4112
2018-07-15,27867,0.39949402519108618,641,2046,2792
2018-07-16,57490,0.38395199165072197,1365,4265,5618
2018-07-17,67266,0.41577319894151571,1544,4444,6495
2018-07-18,69798,0.43079744405283815,1514,4436,7056
2018-07-19,71243,0.45422643945986896,1686,4423,7242
2018-07-20,67353,0.4387878427937224,1474,4240,6709
2018-07-21,41138,0.32075939520637847,968,3165,4103
2018-07-22,33023,0.29656602973684992,894,2796,3440
2018-07-23,56998,0.47263763640829515,1359,3951,5779
2018-07-24,68422,0.45652567887521533,1678,4629,7052
2018-07-25,71639,0.49218023702173386,1639,4508,7319
2018-07-26,72252,0.443679067707468,1806,4544,7475
2018-07-27,69510,0.31197813264278496,1693,4827,6939
2018-07-28,42230,0.15163864551266859,901,3527,4370
2018-07-29,35703,0.16785424194045309,796,2980,3640
2018-07-30,58171,0.3705385845180586,1301,4462,6044
2018-07-31,69185,0.40216231842162309,1690,5028,7152
2018-08-01,72777,0.42129518941423794,1774,4924,7836
2018-08-02,70070,0.43821518788622654,1794,4574,7513
2018-08-03,64489,0.26877403547946904,1738,4516,6713
2018-08-04,40444,0.28615863910592415,1057,2880,4044
2018-08-05,32208,0.20115188772975648,1077,2673,3291
2018-08-06,61237,0.20871205317046887,1769,4844,6510
2018-08-07,72904,0.24151486886864915,1916,5528,7565
2018-08-08,78807,0.36783153780755518,1911,5644,8000
2018-08-09,73420,0.31654226483968512,1923,4835,7647
2018-08-10,68035,0.26295583155728663,1782,4728,6628
2018-08-11,42899,0.096233012424532027,1179,3268,4204
2018-08-12,36059,0.29386006267506032,1011,2742,3459
2018-08-13,58607,0.35462999300424886,1677,4239,6005
2018-08-14,68337,0.39029954490246871,1690,4637,6962
2018-08-15,73386,0.44352192516283728,1814,4593,7507
2018-08-16,70854,0.45520224687385313,1635,4290,7223
2018-08-17,66328,0.4563773971776624,1482,4028,6831
2018-08-18,41584,0.40563678337822218,903,2609,4232
2018-08-19,34627,0.547402316111705,724,2311,3608
2018-08-20,59788,0.39852144242991883,1758,3877,6134
2018-08-21,68918,0.4204866653124,1917,3980,6935
2018-08-22,80898,0.34142253207743095,2261,4715,7907
2018-08-23,77384,0.41926884110410412,2008,4700,7867
2018-08-24,71524,0.44403696661260539,1620,4331,7345
2018-08-25,44747,0.46518872773593756,1061,2774,4207
2018-08-26,45272,0.47984847146138881,1137,3264,3981
2018-08-27,62843,0.5093041388857944,1483,4079,5816
2018-08-28,74929,0.50778203365853,1738,4559,7127
2018-08-29,80671,0.531804489841455,1655,5024,8069
2018-08-30,76153,0.48800572531613967,1846,4433,7744
2018-08-31,70535,0.49601474445310823,1730,4162,6916
2018-09-01,43780,0.57115121059844642,904,2759,4482
2018-09-02,33253,0.5705169458394731,731,2149,3335
2018-09-03,39177,0.5136763917604712,943,2567,3942
2018-09-04,60048,0.50266620037303489,1694,3637,6106
2018-09-05,74740,0.51173668718223175,1927,4304,7379
2018-09-06,74587,0.51184522772064867,1834,4519,7694
2018-09-07,71334,0.41389800095326196,1620,4751,7089
2018-09-08,44178,0.420942550590792,939,2879,4202
2018-09-09,37442,0.54058276801452876,818,2416,3437
2018-09-10,58261,0.505580062134189,1239,3740,5719
2018-09-11,74165,0.49810287871637543,1818,4556,7448
2018-09-12,76437,0.7165234114368696,1564,3973,7741
2018-09-13,76467,0.60794721906181759,1659,4137,7716
2018-09-14,73753,0.66486515802746993,1523,4060,7790
2018-09-15,44755,0.40831192045581483,906,3269,4676
2018-09-16,36188,0.44719796617663327,915,2462,3877
2018-09-17,61627,0.41002807211125003,2074,3924,6540
2018-09-18,70953,0.54307217453807444,2274,4270,7377
2018-09-19,76455,0.55839121051598928,2503,4256,7956
2018-09-20,77420,0.49702402479979318,2640,4788,8029
2018-09-21,73305,0.37335788827501531,2615,4502,7177
2018-09-22,45295,0.33455127497516285,1813,2551,4315
2018-09-23,38188,0.50058395307426418,1485,1982,3519
2018-09-24,65337,0.47960420588640412,2766,3392,6043
2018-09-25,77826,0.42684321434996036,3317,3934,7065
2018-09-26,80825,0.47690442313640574,3294,3672,7507
2018-09-27,79840,0.38782314629258546,4200,3578,7143
2018-09-28,74678,0.28336457859074987,4233,3621,6811
2018-09-29,44595,0.26611055051014676,1999,2526,4019
2018-09-30,36458,0.41280925997037693,1508,2038,3509
2018-10-01,62407,0.52280353165510318,2226,3820,6044
2018-10-02,71076,0.58214868591366964,2520,3766,6717
2018-10-03,77585,0.5043977572984466,2858,4105,7513
2018-10-04,77805,0.33146584409742291,3048,4503,7677
2018-10-05,72988,0.22700580917411081,3534,4105,6964
2018-10-06,46683,0.14951267056530207,2308,2945,4152
2018-10-07,38833,0.19402312466201413,1815,2619,3492
2018-10-08,55388,0.53100852170145152,1893,3247,5424
2018-10-09,67283,0.60096755495444631,2117,3689,6858
2018-10-10,73312,0.69860186599738083,1856,3739,7492
2018-10-11,73841,0.59994989233623641,1723,4157,7624
2018-10-12,70767,0.55320700326423311,1753,4024,7529
2018-10-13,42940,0.60609687936655809,1071,2475,4539
2018-10-14,35837,0.58220554175851769,963,2298,3685
2018-10-15,58938,0.651467643964844,1588,3341,6458
2018-10-16,72796,0.62028957635034843,1857,4173,7758
2018-10-17,73878,0.64133571563929725,1844,4320,7826
2018-10-18,76779,0.54350147826879758,2124,4495,8157
2018-10-19,75829,0.47678196995872296,2252,4445,7593
2018-10-20,43994,0.36499522662181172,1247,2992,4347
2018-10-21,36972,0.39373309531537387,970,2788,3619
2018-10-22,61328,0.52877967649360869,1644,4038,6152
2018-10-23,75882,0.52276297409135231,1953,4691,7444
2018-10-24,75703,0.56628271006433017,1776,4389,8078
2018-10-25,76984,0.56358204302192627,1712,4340,8314
2018-10-26,73488,0.49430927498367094,1700,4228,7724
2018-10-27,47242,0.19006604292790305,1139,3795,4684
2018-10-28,40013,0.014172893809511857,962,4189,3729
2018-10-29,64952,0.25193835447715235,1509,5824,6400
2018-10-30,80081,0.22086387532623225,2164,6734,7850
2018-10-31,83008,0.37824908442559751,2067,6033,8367
2018-11-01,78466,0.51442025845589179,1972,5015,8117
2018-11-02,77873,0.42368728570878234,2066,5155,7577
2018-11-03,50631,0.37675929766348687,1235,3597,4857
2018-11-04,41130,0.32823243374665689,1145,3200,3863
2018-11-05,64542,0.45598834867218241,1505,4531,6159
2018-11-06,76152,0.47428432608467291,1836,4824,7155
2018-11-07,102926,0.67119747388875428,1674,5881,10696
2018-11-08,82946,0.34192366117715128,1712,6439,8486
2018-11-09,75457,0.29087812765055127,1938,5596,7209
2018-11-10,49197,0.29076569709535144,1042,3764,4677
2018-11-11,39302,0.4790824894407405,805,3132,3837
2018-11-12,55543,0.49075311020290568,996,4099,5471
2018-11-13,69286,0.51400715873336611,1280,4962,7112
2018-11-14,75820,0.4769388024268002,1532,5179,7761
2018-11-15,73486,0.5272460060419667,1538,4782,7775
2018-11-16,68181,0.46390050013933487,1342,4505,7357
2018-11-17,47232,0.40651888550135507,1100,3198,5030
2018-11-18,35868,0.46493434075891488,798,2603,3534
2018-11-19,55094,0.41953751769702685,1254,4079,6135
2018-11-20,68297,0.20842057484223325,1574,5883,7438
2018-11-21,67610,0.35270670019227929,1434,5000,7079
2018-11-22,44109,0.29831100228978213,921,3437,4638
2018-11-23,38421,0.459384190937248,737,2908,3826
2018-11-24,30090,0.35092389498172122,716,2382,3075
2018-11-25,28963,0.31665918585781894,677,2348,3031
2018-11-26,48820,0.31844530929946729,1156,3586,5060
